# RDB data retrieved from Oracle.
#
# $Log$
# tsql nwisor -rdb 'select * from gw_cons_01  order by site_no' |# 02/19/2019 21:01:02, llorzol
#
agency_cd	site_no	cons_seq_nu	cons_dt	special_treat_cd	cons_contractor_nm	cons_src_cd	seal_depth_va	seal_cd	cons_meth_cd	dev_meth_cd	dev_du	finish_cd	cons_web_cd	cons_cn	cons_cr	cons_mn	cons_md
5s	15s	9n	8s	1s	12s	1s	4s	1s	1s	1s	3s	1s	1s	8s	25d	8s	25d
USGS	444407123021201	1	19590925		HAMILTON	D			C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444407123160801	1	19581027		ART CLINTON	D	  30	G	C	B		P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444408123105401	1	19630820		MERLE WARREN	D	   4	C	C	B		P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444411123050601	1	19631004		HAMILTON	D	  20	C	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444414123132201	1	19660903		ART CLINTON	D	  18	B	C	B	  1	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444418122431401	1	19960223		STADELI	D	  38	B	A			P	Y	tiffany	02-APR-2002 21:22:39	tiffany	02-APR-2002 21:22:39
USGS	444420123030101	1	19660729		MILLER	D	  20	B	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444420123060501	1	1940			A			C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444422121194301	1	19750917		BUCKNER	D	  25	G	C	P	  4	P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-DEC-1985 00:00:00
USGS	444424121185401	1	19711007		CUNNINGHAM	D	  20	G	C	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	19-DEC-1985 00:00:00
USGS	444424123025901	1	19880912		WALDROOP, M.	D	  20	G	C			S	Y	nwis	04-NOV-1998 00:00:00	nwis	15-NOV-1991 00:00:00
USGS	444424123185901	1	19590720		ART CLINTON	D	   1	G	C	B	  1	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444425121141401	1	19711210		ARCHIE FOX	D	  19	G	C	P	  4	S	Y	nwis	04-NOV-1998 00:00:00	nwis	19-DEC-1985 00:00:00
USGS	444426121194301	1	19660928		KOWALESKI	D	  20	G	C	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	19-DEC-1985 00:00:00
USGS	444427123204101	1	19630715		ART CLINTON	D	  18	G	C	B	  1	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444427123204801	1	19630817		ART CLINTON		  18	G	C	B	  1	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444427123284601	1	19710823		SCHOEN ELEC	D	  20	G	A	C	  2	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444428121030401	1	19770930		KOWALESKI	D	  20	B	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-AUG-1994 00:00:00
USGS	444428121131101	1	19860816		BROCHETT DLG	D	  23	G	A	B	1.5	X	Y	nwis	04-NOV-1998 00:00:00	nwis	27-SEP-1991 00:00:00
USGS	444428121140101	1	19770815		ARCHIE FOX	D	  12	G	C	P	  4	S	Y	nwis	04-NOV-1998 00:00:00	nwis	19-DEC-1985 00:00:00
USGS	444429121133901	1			KOWALESKI	D		C	C	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-NOV-1988 00:00:00
USGS	444430123090601	1	19740604		SCHOENELEC	D	  20	G	A	C	  2	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444431121032101	1	19660516		ABRAMS,BERT	D	  18	G	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-AUG-1994 00:00:00
USGS	444431121134201	1	19861206		B.J. HALL	D	  18	G	C	B	1.5	P	Y	nwis	04-NOV-1998 00:00:00	nwis	27-SEP-1991 00:00:00
USGS	444431123093501	1	19660418		ART CLINTON	D	  18	B	C	B	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444433121030101	1	19791117		KOWALESKI	D	  18	G	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-AUG-1994 00:00:00
USGS	444433123055101	1	1948			A			C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444434123014901	1	19610801		RAMBO,B	D	  20	C	C	S		P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444434123121101	1	19680501		TODDS DRLG	D	  35	B	C	B	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444435123021801	1	1960				   0		C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444436121043101	1	19880801		JOHN JOHNSON	D	  19	B	A	C	1.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	27-SEP-1991 00:00:00
USGS	444437121205601	1	19751215		BUCKNER	D	  27	G	C	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	19-DEC-1985 00:00:00
USGS	444438123062401	1	1951		HAMILTON	A			C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444438123275401	1	19730821		TODDS DRLG	D	  18	G	C	B		X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444439121025901	1	19910726		BUCKNER,BOB	D	  37	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-AUG-1994 00:00:00
USGS	444439123273801	1	19610815		ART CLINTON	D	   0		C	B	  2	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444441123132101	1	19670822		R.C. WESTON	D	  18	G	C	B	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444443121173201	1	19651117		MCCLAUSHAN	D	  25	B	H	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	19-DEC-1985 00:00:00
USGS	444443122510401	1	19720608		ROBINSON	D	  18	C				X	Y	nwis	04-NOV-1998 00:00:00	nwis	15-NOV-1991 00:00:00
USGS	444443122570101	1	19550908		ROBINSON	D	  28	C	C			X	Y	tiffany	03-APR-2002 16:00:56	tiffany	03-APR-2002 16:00:56
USGS	444443123261901	1	19760325		ART CLINTON	D	  18	B	C	C	  1	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444445123261001	1	19690617		MILLER WEST	D	  19	B	C	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444446123073901	1	1943			A			C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444447123032301	1	19580415		B. HAMILTON	D			C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444448121173501	1	19670217		KOWALESKI	D	  18	C	C	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	19-DEC-1985 00:00:00
USGS	444449123062701	1	1947			A			C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444452122295501	1	19620717		ROBINSON	D	  60	B	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444452123030601	1	194807			A			C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444453123194201	1	19621012		ART CLINTON	D	  18	G	C	B	  2	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444455123070001	1	19570422		HAMILTON DRG	D			C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444502123195101	1	19590408		ART CLINTON	D	   2	G	C	B		F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444503123090501	1	19730420		SCHOEN ELEC	D	  20	G	C	C	  2	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444504122504101	1	19640215		SCANGAL	D	  19	B	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	15-NOV-1991 00:00:00
USGS	444504123041501	1	1951		B. HAMILTON	A			C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444505123031701	1	19630523		B. HAMILTON	D	  16	C	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444506123081301	1	1938			A			C				Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1997 00:00:00
USGS	444506123245301	1	19630824		WESTON DRLG	D	  16	G	C	B		X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444507123053301	1	19690524		TOLMASOFF D.	D	  18	C	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	27-SEP-1991 00:00:00
USGS	444507123053301	2	19690614		TOLMASOFF D.	D			C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	27-SEP-1991 00:00:00
USGS	444508122481301	1	19600824		STADELI	D	  21	G	C			X	Y	tiffany	02-APR-2002 22:07:53	tiffany	02-APR-2002 22:07:53
USGS	444509122494401	1	1966				   0		C			O	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444510123012101	1	19770803		TOLMASOFF D	D	  60	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	27-SEP-1991 00:00:00
USGS	444511123244501	1	19760916		BILL HOWELL	D	  21	C	C	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444511123261801	1	19721124		CORVALLIS DR	D	  41	G	A	C	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444512122494701	1	19620829		BARRON	D							Y	nwis	04-NOV-1998 00:00:00	nwis	15-NOV-1991 00:00:00
USGS	444512122494701	2	19771025		CASCADE	D	  20	B	C				Y	nwis	04-NOV-1998 00:00:00	nwis	15-NOV-1991 00:00:00
USGS	444513122364301	1	19960419		JONES	D			A			P	Y	tiffany	02-APR-2002 21:22:43	tiffany	02-APR-2002 21:22:43
USGS	444515121061201	1	19830616		KOWALESKI DL	D	  18	G	C	B	  2	X	Y	nwis	04-NOV-1998 00:00:00	nwis	19-DEC-1985 00:00:00
USGS	444515122323801	1	19930918		MACK	D	  21	G	A			P	Y	tiffany	02-APR-2002 21:22:42	tiffany	02-APR-2002 21:22:42
USGS	444517123210901	1	19750719		TODD'S DRLG	D	  18	G	C	B	  2	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444518123054901	1	1946		WYMORE	A			C				Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1997 00:00:00
USGS	444520123211101	1	19690917		ART CLINTON	D	  18	B	C	B	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444521123024101	1	19780419		TOLMASOFF D.	D	  20	G	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	27-SEP-1991 00:00:00
USGS	444521123054901	1	1945		WYMORE	A			C				Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1997 00:00:00
USGS	444522122285901	1	19820420		TOLMASOFF	D	  20	G	C			P	Y	tiffany	03-APR-2002 16:00:57	tiffany	03-APR-2002 16:00:57
USGS	444522123082101	1	19381231			A			C				Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1997 00:00:00
USGS	444525122310901	1	19610824		WEST,M	D	   9	C	C			O	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444526122372701	1	19920103		STADELI	D	 119	G	A			P	Y	tiffany	02-APR-2002 21:22:37	tiffany	02-APR-2002 21:22:37
USGS	444526122494701	1	19680518		LONG DRILL	D	  20	G	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	15-NOV-1991 00:00:00
USGS	444526122494701	2	19771018		CASCADE	D			A				Y	nwis	04-NOV-1998 00:00:00	nwis	15-NOV-1991 00:00:00
USGS	444529123061801	1	1938			A							Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1997 00:00:00
USGS	444529123074701	1	1935			A			C				Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1997 00:00:00
USGS	444530123051001	1	19530312		B. HAMILTON	A			C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444531123104501	1	19661008		ART CLINTON	D	  18		C	B	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444532123060901	1	1953			D			C				Y	nwis	04-NOV-1998 00:00:00	nwis	15-NOV-1991 00:00:00
USGS	444536122382701	1	1965				   0		C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444536123061201	1	1957				   0		C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444537121052701	1	19780515		ARCHIE FOX	D	  18	G	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	16-AUG-1994 00:00:00
USGS	444537121133601	1	19610527		KOWALESKI	D	  18	C	C	B	  2	X	Y	nwis	04-NOV-1998 00:00:00	nwis	08-APR-1998 00:00:00
USGS	444537122533701	1	195003		MARION WEST	A			C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444537123081001	1	1930			A			C				Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1997 00:00:00
USGS	444537123094301	1	19740730		SCHOEN ELEC	D	  18	G	C	C	  2	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444539122330601	1	19660418		MILLER,H	D	  25	B	C	S		P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444539122514201	1	19670527		TOLMASOFF	D	  18	C	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	15-NOV-1991 00:00:00
USGS	444539122553401	1	19901003		MACK DRILLIN	D	  19	G	A			O	Y	nwis	04-NOV-1998 00:00:00	nwis	23-NOV-1994 00:00:00
USGS	444540123202601	1	19760831		ART CLINTON	O	  43	G	A	C	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444540123263101	1	19710412		TODDS DRLG	D	  18	G	C	B	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444542121051702	1	19761229		CRAWFORD	D			A			P	Y	nwis	04-NOV-1998 00:00:00	nwis	28-FEB-1995 00:00:00
USGS	444542123081901	1	1944			A			C				Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1997 00:00:00
USGS	444542123242901	1	19561003		ART CLINTON	D	   4	G	C	B		F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444543123065701	1	1934		SLOPER FLOW	A			C				Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1997 00:00:00
USGS	444544121051701	1	19780322		ARCHIE FOX	D	  18	G	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	21-JUL-1994 00:00:00
USGS	444544123073001	1	1934		SLOPER PLOW	A			C				Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1997 00:00:00
USGS	444545122332301	1	19660326		MILLER	D	  20	B	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444545123062601	1	19590615		B. HAMILTON	D			C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444547122520401	1	1941			A			C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444547123060801	1	19840915		RIDDERS	D	  20	G	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	23-NOV-1994 00:00:00
USGS	444549123071801	1	1932			A			C				Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1997 00:00:00
USGS	444550121015601	1	19800528		WILLIAMS,BLL	D	  20	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	21-JUL-1994 00:00:00
USGS	444550123064201	1	1945			A			C				Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444553121030001	1	19920731		JOHNSON,JOHN	D	  20	B	A			P	Y	nwis	04-NOV-1998 00:00:00	nwis	21-JUL-1994 00:00:00
USGS	444553122542701	1	19580415		MARION WEST	D							Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444553123064101	1	1945			A			C				Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1997 00:00:00
USGS	444554121015001	1	19800526		WILLIAMS,BLL	D	  20	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	21-JUL-1994 00:00:00
USGS	444556121024601	1	19920521		BUCKNER,ORVL	D	  18	B	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	21-JUL-1994 00:00:00
USGS	444557123192101	1	19740930		TODDS DRLG	D	  18	G	C	B	  2	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444558123140201	1	19660423		TODDS DRLG	D	  34	B	C	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444559123134401	1	19680330		TODDS DRLG	D	  35	B	C	B	  3	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444600123013001	1	19730918		ROBINSON DRG	D	  31	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	27-SEP-1991 00:00:00
USGS	444602121040701	1	19740622		CRAWFORD,WEL	D	  19	G	A			P	Y	nwis	04-NOV-1998 00:00:00	nwis	21-JUL-1994 00:00:00
USGS	444602123082901	1	1938		SLOPER	A			C				Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1997 00:00:00
USGS	444603123073101	1	1934		SLOPER PLOW	A			C				Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1997 00:00:00
USGS	444605123075601	1	19620420		ACE DRG CO.	D	  15	C	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444606123135601	1	19670310		TODDS DRLG	D	  18	B	C	B	  2	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444608121042901	1	19840508		KOWALESKI DL	D	  18	G	C	B	  2	X	Y	nwis	04-NOV-1998 00:00:00	nwis	19-DEC-1985 00:00:00
USGS	444608123004401	1	1960			D			C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	27-SEP-1991 00:00:00
USGS	444608123074801	1	1951			A			C				Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1997 00:00:00
USGS	444609123094601	1	19691002		SNEED & SONS	D	  60	B	A	C	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444610121050201	1	19771030		ARCHIE FOX	D	  18	B	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	21-JUL-1994 00:00:00
USGS	444616120595101	1	19780519		MAPHET WELL	D	  20	B	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-AUG-1994 00:00:00
USGS	444617122514101	1	195104		WEST	A			C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444618121045301	1	19740624		CRAWFORD DRL	D		G	A	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	19-DEC-1985 00:00:00
USGS	444618123074801	1	1936			A			C				Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1997 00:00:00
USGS	444619122521701	1	194607		WYMORE	A			C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-MAR-1991 00:00:00
USGS	444619123221901	1	19600701		ART CLINTON	D	   0		C	B	  1	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444621121180901	1			CLAUSON DRLG	D	  18	G		P	  3	F	Y	nwis	04-NOV-1998 00:00:00	nwis	19-DEC-1985 00:00:00
USGS	444621121180902	1	19871102		MAPHET DRLG	D	  18	G	A	C	1.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	27-SEP-1991 00:00:00
USGS	444621122440201	1	19940506		MACK	D	  20	B	A			P	Y	tiffany	02-APR-2002 21:22:36	tiffany	02-APR-2002 21:22:36
USGS	444621122522701	1	1962				   0		C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444622121045201	1	19880730			D	  18	G	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	21-JUL-1994 00:00:00
USGS	444622121045301	1	19651005		JACKSON DRLG	D	  18		C	B	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	19-DEC-1985 00:00:00
USGS	444622123250201	1	19630419		ART CLINTON	D	  18	G	C	B	  2	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444622123250601	1	19630426		ART CLINTON	D	  18	G	C	B	  2	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444624123074001	1	1930		WYMORE	A			C				Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1997 00:00:00
USGS	444624123153401	1	19570604		ART CLINTON	D	   0		C	B		P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444625123104301	1	19760303		ART CLINTON	O	  37	C	A	C	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444627123073401	1	1930		WEST&SON	A			C				Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1997 00:00:00
USGS	444629121050301	1	19740706		CRAWFORD WEL	D	  19	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	21-JUL-1994 00:00:00
USGS	444629121050301	2	19760928		crawford	D			A			P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-APR-1998 00:00:00
USGS	444630123103901	1	19700714		ART CLINTON	D	  18	G	C	B	  1	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444631123202501	1	1954		ART CLINTON	O	   0		C			F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444632117512001	1	19550412		ROY FRENCH	D	   0		C			O	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444632123075001	1	19781020		TOLMASOFF	D	  30	G	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1997 00:00:00
USGS	444633121050101	1	19560623		ABRAMA,BERT	D	  24	G	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	21-JUL-1994 00:00:00
USGS	444634121192601	1	19871009		MAPHET DRLG	D	  18	G	A	C	1.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-AUG-1991 00:00:00
USGS	444634121192701	1	19820122		CLAUSON DRLG	D	  18	G	C	B	  1	F	Y	nwis	04-NOV-1998 00:00:00	nwis	19-DEC-1985 00:00:00
USGS	444634122480801	1	19661201		ROBINSON	D	  40	B	C			X	Y	tiffany	02-APR-2002 22:07:51	tiffany	02-APR-2002 22:07:51
USGS	444637123182801	1	19710927		TODDS DRLG	D	  18	G	C	B	  2	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444638122532901	1	19690513		TOLMASOFF	D	  18	B	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	444638122532901	2	19700724		TOLMASOFF	D			C				Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	444639121045001	1	1981		ROSS	R							Y	nwis	04-NOV-1998 00:00:00	nwis	19-DEC-1985 00:00:00
USGS	444643121052901	1	1910		ABRAMS	R							Y	nwis	04-NOV-1998 00:00:00	nwis	19-DEC-1985 00:00:00
USGS	444643122493101	1	19670428		TOLMASOFF	D	  18	B	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	15-NOV-1991 00:00:00
USGS	444643123090501	1	19671108		ART CLINTON	D	  18	B	A	C	  1	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444644122493701	1	19690401		TOLMASOFF	D	  18	B	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	15-NOV-1991 00:00:00
USGS	444648122445401	1	19660509		STADELI	D	  19	G	A			X	Y	tiffany	02-APR-2002 22:07:52	tiffany	02-APR-2002 22:07:52
USGS	444649121014601	1	19770713		KOWALESKI,L.	D	  18	B	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-AUG-1994 00:00:00
USGS	444649121014601	2	19780511		maphet well	D			A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	08-APR-1998 00:00:00
USGS	444649122544301	1	19830527		BUCKNER	D	 245	G	H			X	Y	tiffany	02-APR-2002 22:08:02	tiffany	02-APR-2002 22:08:02
USGS	444649122574001	1	19630523		STADELI	D	  25	G	C			X	Y	tiffany	02-APR-2002 22:08:00	tiffany	02-APR-2002 22:08:00
USGS	444651123240801	1	19720924		MILLER WEST	D	  60	G	A	C	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444652122572501	1	19940505		MACK	D	 139	G	A			P	Y	tiffany	02-APR-2002 22:08:01	tiffany	02-APR-2002 22:08:01
USGS	444653121120001	1	19651029		MCCLAUSHAN	D	  18	B	H	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	19-DEC-1985 00:00:00
USGS	444653123082301	1	19901110		WALDROOP	D	  18	G	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-JAN-1992 00:00:00
USGS	444653123082601	1	19710506		TODDS DRLG	D	  18	G	C	B	  2	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444656122574701	1	19940621		MACK	D	 164	G	A			P	Y	tiffany	02-APR-2002 22:07:58	tiffany	02-APR-2002 22:07:58
USGS	444657123104301	1	19640805		ART CLINTON	D	  18	C	C	B	  1	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444700122460701	1	19640318		ROBINSON,G.	D	  19	G	C	S		O	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444700123244501	1	19710901		EOLA DRLG		  62	G	A	C	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	444704122472801	1	19980701		SCHNEIDER	D	 169	G	A			X	Y	tiffany	14-FEB-2002 16:34:01	tiffany	14-FEB-2002 16:34:01
USGS	444704122473001	1	19961004		MACK DRILLNG	D	  19	B	A			P	Y	tiffany	14-FEB-2002 16:33:57	tiffany	14-FEB-2002 16:33:57
USGS	444704122473001	2	19970327		MACK DRILLNG	D			A				Y	tiffany	14-FEB-2002 16:33:57	tiffany	14-FEB-2002 16:33:57
USGS	444704122473001	3	19980423		SCHNEIDER	D						P	Y	tiffany	14-FEB-2002 16:33:57	tiffany	14-FEB-2002 16:33:57
